index,value
1888,1.8183
1889,2.0123
1890,2.0828
1891,2.0864
1892,1.8754
1893,1.1709
1894,0.72823
1895,0.52028
1896,0.43498
1897,0.42785
1898,0.809
1899,1.5567
1900,1.8094
1901,1.7115
1902,1.5891
1903,1.7913
1904,1.5162
1905,0.95747
1906,0.73894
1907,0.74686
1908,0.72724
1909,0.6888
1910,1.2248
1911,1.7775
1912,1.9973
1913,2.0793
1914,2.0856
1915,1.9501
1916,1.2494
1917,0.76347
1918,0.53378
1919,0.44173
1920,0.41924
1921,0.72479
1922,1.4809
1923,1.8014
1924,1.7243
1925,1.5966
1926,1.7471
1927,1.5993
1928,1.01
1929,0.7502
1930,0.73851
1931,0.7424
1932,0.66776
1933,1.1339
1934,1.7292
1935,1.9818
1936,2.0752
1937,2.0817
1938,2.01
1939,1.3341
1940,0.81088
1941,0.55506
1942,0.45051
1943,0.41622
1944,0.65101
1945,1.3947
1946,1.7943
1947,1.7454
1948,1.6129
1949,1.7033
1950,1.6789
1951,1.0671
1952,0.76621
1953,0.72705
1954,0.74956
1955,0.65473
1956,1.0437
1957,1.6757
1958,1.9657
1959,2.0688
1960,2.0808
1961,2.0535
1962,1.4234
1963,0.86004
1964,0.57811
1965,0.45594
1966,0.41282
1967,0.58669
1968,1.2994
1969,1.7787
1970,1.7608
1971,1.6192
1972,1.6552
1973,1.746
1974,1.1302
1975,0.78648
1976,0.73052
1977,0.76588
1978,0.65885
1979,0.96222
1980,1.6165
1981,1.9385
1982,2.0577
1983,2.0891
1984,2.0818
1985,1.5146
1986,0.91299
1987,0.60144
1988,0.4654
1989,0.41624
1990,0.53609
1991,1.2005
1992,1.7535
1993,1.7765
1994,1.6395
1995,1.6257
1996,1.799
1997,1.1991
1998,0.81099
1999,0.72548
2000,0.76522
2001,0.66332
2002,0.88529
2003,1.5497
2004,1.9136
2005,2.0484
2006,2.0888
2007,2.093
2008,1.6086
2009,0.97056
2010,0.63168
2011,0.47939
2012,0.42135
2013,0.49609
2014,1.0986
2015,1.7195
2016,1.791
2017,1.6611
2018,1.6062
2019,1.8322
2020,1.2739
2021,0.83922
2022,0.71795
2023,0.75663
2024,0.67176
2025,0.81683
2026,1.4746
2027,1.8861
2028,2.0377
2029,2.0869
2030,2.0919
2031,1.7034
2032,1.0336
2033,0.66003
2034,0.49137
2035,0.42445
2036,0.46485
2037,0.99559
2038,1.6741
2039,1.8018
2040,1.6751
2041,1.5911
2042,1.8395
2043,1.3537
2044,0.87414
2045,0.71891
2046,0.7565
2047,0.69049
2048,0.76199
2049,1.3945
2050,1.8519
2051,2.0246
2052,2.0837
2053,2.0909
2054,1.7949
2055,1.1017
2056,0.69424
2057,0.5062
2058,0.43231
2059,0.44325
2060,0.89673
2061,1.6189
2062,1.8094
2063,1.6992
2064,1.592
2065,1.8261
2066,1.4374
2067,0.91389
2068,0.72834
2069,0.74795
2070,0.70564
2071,0.71632
2072,1.3076
2073,1.8157
2074,2.011
2075,2.082
2076,2.0851
2077,1.8805
2078,1.1758
2079,0.73084
2080,0.52136
2081,0.43817
2082,0.42858
2083,0.80363
2084,1.5523
2085,1.81
2086,1.715
2087,1.5948
2088,1.7917
2089,1.5225
2090,0.96074
2091,0.735
2092,0.73862
2093,0.72252
2094,0.68408
2095,1.2171
2096,1.7737
2097,1.9997
2098,2.0802
2099,2.08
2100,1.9541
2101,1.2555
2102,0.76979
2103,0.53793
2104,0.43812
2105,0.41615
2106,0.7181
2107,1.4747
2108,1.8039
2109,1.726
2110,1.589
2111,1.7384
2112,1.6035
2113,1.0123
2114,0.7499
2115,0.74476
2116,0.75084
2117,0.67109
2118,1.1308
2119,1.7279
2120,1.9789
2121,2.072
2122,2.0851
2123,2.0129
2124,1.3374
2125,0.81421
2126,0.56019
2127,0.45158
2128,0.41556
2129,0.64793
2130,1.3906
2131,1.7978
2132,1.7514
2133,1.6148
2134,1.7013
2135,1.6821
2136,1.0686
2137,0.76484
2138,0.72804
2139,0.75046
2140,0.65468
2141,1.0406
2142,1.6744
2143,1.9586
2144,2.065
2145,2.0849
2146,2.0563
2147,1.4268
2148,0.86285
2149,0.58258
2150,0.46007
2151,0.41559
2152,0.58522
2153,1.2957
2154,1.779
2155,1.7673
2156,1.6302
2157,1.6605
2158,1.7504
2159,1.1331
2160,0.78609
2161,0.72263
2162,0.75687
2163,0.65351
2164,0.95615
2165,1.6135
2166,1.9425
2167,2.0607
2168,2.0845
2169,2.0804
2170,1.5192
2171,0.91445
2172,0.60368
2173,0.46858
2174,0.41856
2175,0.53484
2176,1.1964
2177,1.7517
2178,1.7793
2179,1.646
2180,1.6288
2181,1.8026
2182,1.2028
2183,0.81148
2184,0.71338
2185,0.75144
2186,0.65702
2187,0.87894
2188,1.5449
2189,1.9112
2190,2.0453
2191,2.0835
2192,2.0892
2193,1.6142
2194,0.97451
2195,0.63013
2196,0.47986
2197,0.42378
2198,0.49532
2199,1.0928
2200,1.7161
2201,1.7927
2202,1.6648
2203,1.6097
2204,1.8353
2205,1.2792
2206,0.8414
2207,0.71547
2208,0.75244
2209,0.66915
2210,0.8111
2211,1.4692
2212,1.8915
2213,2.0464
2214,2.0878
2215,2.0907
2216,1.71
2217,1.0374
2218,0.65603
2219,0.48847
2220,0.42657
2221,0.46378
2222,0.98892
2223,1.6707
2224,1.7917
2225,1.6738
2226,1.592
2227,1.8399
2228,1.3586
2229,0.88018
2230,0.73001
2231,0.75855
2232,0.69193
2233,0.75898
2234,1.3875
2235,1.8496
2236,2.0247
2237,2.0851
2238,2.0877
2239,1.8003
2240,1.1072
2241,0.69501
2242,0.50658
2243,0.43072
2244,0.44196
2245,0.88979
2246,1.6143
2247,1.809
2248,1.6953
2249,1.5887
2250,1.8231
2251,1.4433
2252,0.91782
2253,0.72847
2254,0.74141
2255,0.70593
2256,0.71356
2257,1.3009
2258,1.814
2259,2.0083
2260,2.0814
2261,2.082
2262,1.8853
2263,1.181
2264,0.73368
2265,0.52418
2266,0.4388
2267,0.42857
2268,0.79789
2269,1.5473
2270,1.8116
2271,1.7182
2272,1.5972
2273,1.7903
2274,1.5287
2275,0.96374
2276,0.7372
2277,0.73806
2278,0.72235
2279,0.68142
2280,1.2105
2281,1.7707
2282,1.9959
2283,2.0793
2284,2.0787
2285,1.9587
2286,1.2612
2287,0.771
2288,0.5395
2289,0.44413
2290,0.41902
2291,0.71389
2292,1.4693
2293,1.8034
2294,1.7321
2295,1.6009
2296,1.7422
2297,1.6114
2298,1.017
2299,0.75346
2300,0.73617
2301,0.74205
2302,0.66431
2303,1.1208
2304,1.7225
2305,1.9773
2306,2.0728
2307,2.0797
2308,2.0166
2309,1.3459
2310,0.81821
2311,0.56145
2312,0.45297
2313,0.41692
2314,0.64212
2315,1.3821
2316,1.795
2317,1.7521
2318,1.6189
2319,1.6997
2320,1.6899
2321,1.075
2322,0.76693
2323,0.72414
2324,0.74773
2325,0.65209
2326,1.0311
2327,1.6681
2328,1.9561
2329,2.0636
2330,2.0782
2331,2.0568
2332,1.4356
2333,0.86829
2334,0.58458
2335,0.46137
2336,0.41769
2337,0.5809
2338,1.2864
2339,1.7764
2340,1.7675
2341,1.6345
2342,1.6606
2343,1.7575
2344,1.1401
2345,0.78969
2346,0.72366
2347,0.75483
2348,0.65171
2349,0.94692
2350,1.6061
2351,1.9341
2352,2.0553
2353,2.0853
2354,2.0824
2355,1.5298
2356,0.92216
2357,0.60731
2358,0.47033
2359,0.41909
2360,0.52981
2361,1.1843
2362,1.7489
2363,1.7805
2364,1.6485
2365,1.6263
2366,1.8077
2367,1.2114
2368,0.814
2369,0.72286
2370,0.75987
2371,0.66108
2372,0.87146
2373,1.537
2374,1.9084
2375,2.0459
2376,2.084
2377,2.0904
2378,1.6246
2379,0.98109
2380,0.63564
2381,0.48084
2382,0.42275
2383,0.49089
2384,1.0812
2385,1.7122
2386,1.794
2387,1.6638
2388,1.6051
2389,1.8362
2390,1.2875
2391,0.84516
2392,0.72449
2393,0.75942
2394,0.67472
2395,0.80628
2396,1.4615
2397,1.8814
2398,2.0364
2399,2.0867
2400,2.0915
2401,1.7194
2402,1.0445
2403,0.66447
2404,0.49329
2405,0.42807
2406,0.46147
2407,0.97883
2408,1.6656
2409,1.8025
2410,1.683
2411,1.5949
2412,1.8406
2413,1.3678
2414,0.88088
2415,0.72416
2416,0.75285
2417,0.6904
2418,0.75198
2419,1.3792
2420,1.8502
2421,2.0292
2422,2.0861
2423,2.0873
2424,1.8101
2425,1.1139
2426,0.69692
2427,0.50566
2428,0.43291
2429,0.4405
2430,0.88031
2431,1.6088
2432,1.8048
2433,1.6972
2434,1.5906
2435,1.8209
2436,1.4511
2437,0.92263
2438,0.73533
2439,0.75075
2440,0.71069
2441,0.71114
2442,1.2927
2443,1.809
2444,2.0093
2445,2.0822
2446,2.0861
2447,1.8938
2448,1.1891
2449,0.73748
2450,0.52591
2451,0.43958
2452,0.42674
2453,0.78867
2454,1.5396
2455,1.811
2456,1.7198
2457,1.5966
2458,1.7849
2459,1.5372
2460,0.96857
2461,0.73846
2462,0.73302
2463,0.72349
2464,0.67895
2465,1.2017
2466,1.7668
2467,2.0112
2468,2.0833
2469,2.0803
2470,1.9658
2471,1.2694
2472,0.77253
2473,0.53543
2474,0.44306
2475,0.41831
2476,0.70605
2477,1.4625
2478,1.7985
2479,1.7245
2480,1.5986
2481,1.7359
2482,1.6178
2483,1.0225
2484,0.75927
2485,0.73861
2486,0.74628
2487,0.66478
2488,1.1137
2489,1.7175
2490,1.9754
2491,2.0712
2492,2.0847
2493,2.0225
2494,1.3543
2495,0.8234
2496,0.56164
2497,0.45154
2498,0.41493
2499,0.63496
2500,1.3727
2501,1.7917
2502,1.7491
2503,1.6138
2504,1.6915
2505,1.6958
2506,1.0811
2507,0.77172
2508,0.73017
2509,0.75497
2510,0.65537
2511,1.0242
2512,1.6626
2513,1.9569
2514,2.0641
2515,2.0863
2516,2.0627
2517,1.4447
2518,0.87197
2519,0.58451
2520,0.4611
2521,0.41574
2522,0.57444
2523,1.2766
2524,1.7735
2525,1.7667
2526,1.6314
2527,1.6523
2528,1.7617
2529,1.1463
2530,0.79026
2531,0.69985
2532,0.72583
2533,0.64299
2534,0.9367
2535,1.599
2536,1.9288
2537,2.0455
2538,2.0713
2539,2.077
2540,1.5381
2541,0.92824
2542,0.61462
2543,0.4758
2544,0.42394
2545,0.52845
2546,1.1758
2547,1.7473
2548,1.7889
2549,1.6616
2550,1.6349
2551,1.8152
2552,1.2191
2553,0.81453
2554,0.71138
2555,0.74622
2556,0.65295
2557,0.86
2558,1.5288
2559,1.9039
2560,2.0421
2561,2.0842
2562,2.0902
2563,1.6365
2564,0.9885
2565,0.6375
2566,0.48223
2567,0.41894
2568,0.48501
2569,1.0682
2570,1.7065
2571,1.7939
2572,1.66
2573,1.5957
2574,1.8347
2575,1.2963
2576,0.84939
2577,0.72452
2578,0.76509
2579,0.68208
2580,0.80225
2581,1.4527
2582,1.8767
2583,2.0349
2584,2.087
2585,2.0931
2586,1.7294
2587,1.0523
2588,0.66998
2589,0.49639
2590,0.42862
2591,0.45865
2592,0.96766
2593,1.6599
2594,1.8068
2595,1.6872
2596,1.5947
2597,1.8398
2598,1.3773
2599,0.88388
2600,0.7255
2601,0.75193
2602,0.69202
2603,0.74643
2604,1.3701
2605,1.8425
2606,2.0212
2607,2.0857
2608,2.0882
2609,1.8204
2610,1.1222
2611,0.7039
2612,0.5094
2613,0.43344
2614,0.43825
2615,0.86936
2616,1.6011
2617,1.8082
2618,1.7007
2619,1.5905
2620,1.8171
2621,1.4615
2622,0.92729
2623,0.73065
2624,0.74744
2625,0.71208
2626,0.7066
2627,1.2822
2628,1.8043
2629,2.0065
2630,2.0832
2631,2.0831
2632,1.9022
2633,1.1978
2634,0.74138
2635,0.5261
2636,0.43996
2637,0.42599
2638,0.7791
2639,1.5313
2640,1.8076
2641,1.7188
2642,1.597
2643,1.7802
2644,1.5466
2645,0.97526
2646,0.74034
2647,0.7394
2648,0.72778
2649,0.67721
2650,1.1911
2651,1.7606
2652,1.9917
2653,2.078
2654,2.0855
2655,1.9744
2656,1.28
2657,0.78224
2658,0.54567
2659,0.44634
2660,0.41807
2661,0.69646
2662,1.4502
2663,1.8041
2664,1.7386
2665,1.6063
2666,1.7326
2667,1.6301
2668,1.0292
2669,0.75479
2670,0.733
2671,0.74318
2672,0.66032
2673,1.1001
2674,1.7112
2675,1.9721
2676,2.0694
2677,2.0829
2678,2.0288
2679,1.3661
2680,0.82904
2681,0.56584
2682,0.45436
2683,0.41604
2684,0.62657
2685,1.3606
2686,1.7903
2687,1.7531
2688,1.62
2689,1.6881
2690,1.7059
2691,1.0894
2692,0.77458
2693,0.73006
2694,0.75377
2695,0.65334
2696,1.0121
2697,1.6544
2698,1.9521
2699,2.0628
2700,2.081
2701,2.0645
2702,1.4566
2703,0.88012
2704,0.58954
2705,0.46331
2706,0.41758
2707,0.5683
2708,1.2637
2709,1.7725
2710,1.7724
2711,1.6378
2712,1.6519
2713,1.7704
2714,1.1555
2715,0.79329
2716,0.72072
2717,0.75554
2718,0.65297
2719,0.92906
2720,1.5918
2721,1.9284
2722,2.0531
2723,2.0852
2724,2.0859
2725,1.5509
2726,0.93483
2727,0.61241
2728,0.47104
2729,0.41927
2730,0.51987
2731,1.1613
2732,1.7412
2733,1.7809
2734,1.6493
2735,1.619
2736,1.8152
2737,1.2276
2738,0.82288
2739,0.7257
2740,0.76262
2741,0.66535
2742,0.85695
2743,1.5207
2744,1.9023
2745,2.0443
2746,2.0854
2747,2.0934
2748,1.6461
2749,0.9951
2750,0.64135
2751,0.48273
2752,0.42321
2753,0.48296
2754,1.0577
2755,1.7028
2756,1.7921
2757,1.6658
2758,1.5997
2759,1.8383
2760,1.3048
2761,0.85352
2762,0.72667
2763,0.76114
2764,0.6801
2765,0.7943
2766,1.4434
2767,1.877
2768,2.036
2769,2.087
2770,2.0912
2771,1.7399
2772,1.0594
2773,0.6722
2774,0.49711
2775,0.42857
2776,0.45598
2777,0.95637
2778,1.6541
2779,1.8049
2780,1.6865
2781,1.5928
2782,1.8379
2783,1.3862
2784,0.88913
2785,0.72851
2786,0.75378
2787,0.69545
2788,0.74202
2789,1.3607
2790,1.842
2791,2.0232
2792,2.0878
2793,2.0875
2794,1.8294
2795,1.1298
2796,0.7032
2797,0.50958
2798,0.43379
2799,0.43663
2800,0.85943
2801,1.5944
2802,1.8052
2803,1.7011
2804,1.5899
2805,1.8135
2806,1.4698
2807,0.93287
2808,0.73624
2809,0.74951
2810,0.71533
2811,0.70395
2812,1.2729
2813,1.8003
2814,2.0072
2815,2.0825
2816,2.0829
2817,1.9098
2818,1.2061
2819,0.74479
2820,0.52736
2821,0.43399
2822,0.42201
2823,0.76912
2824,1.5233
2825,1.8077
2826,1.7149
2827,1.5859
2828,1.769
2829,1.5534
2830,0.97984
2831,0.74378
2832,0.74763
2833,0.73937
2834,0.6806
2835,1.1854
2836,1.7573
2837,2.0018
2838,2.0811
2839,2.0844
2840,1.9782
2841,1.2856
2842,0.78193
2843,0.54146
2844,0.44454
2845,0.41685
2846,0.69111
2847,1.4454
2848,1.798
2849,1.731
2850,1.601
2851,1.7264
2852,1.6338
2853,1.0335
2854,0.76001
2855,0.73438
2856,0.74796
2857,0.66215
2858,1.0958
2859,1.7074
2860,1.9712
2861,2.0698
2862,2.0852
2863,2.0316
2864,1.3716
2865,0.8324
2866,0.56867
2867,0.4548
2868,0.41549
2869,0.62253
2870,1.3547
2871,1.7905
2872,1.7564
2873,1.6208
2874,1.6849
2875,1.71
2876,1.093
2877,0.77162
2878,0.70696
2879,0.73821
2880,0.64751
2881,1.0052
2882,1.6508
2883,1.9516
2884,2.06
2885,2.0786
2886,2.0654
2887,1.4628
2888,0.88283
2889,0.58846
2890,0.46363
2891,0.41807
2892,0.56492
2893,1.2575
2894,1.7677
2895,1.769
2896,1.6372
2897,1.6496
2898,1.7739
2899,1.1603
2900,0.798
2901,0.72519
2902,0.75787
2903,0.65416
2904,0.92439
2905,1.5863
2906,1.9273
2907,2.0532
2908,2.086
2909,2.0866
2910,1.5577
2911,0.93899
2912,0.61154
2913,0.46905
2914,0.41832
2915,0.51661
2916,1.1538
2917,1.738
2918,1.7794
2919,1.6459
2920,1.6142
2921,1.8167
2922,1.2329
2923,0.82425
2924,0.72718
2925,0.7661
2926,0.66856
2927,0.85336
2928,1.5155
2929,1.9023
2930,2.0447
2931,2.0899
2932,2.0954
2933,1.6532
2934,0.99929
2935,0.63965
2936,0.48029
2937,0.4217
2938,0.47973
2939,1.0498
2940,1.6983
2941,1.7883
2942,1.6606
2943,1.5939
2944,1.8371
2945,1.3103
2946,0.85777
2947,0.72982
2948,0.76619
2949,0.68519
2950,0.79212
2951,1.4378
2952,1.8703
2953,2.0332
2954,2.0876
2955,2.0945
2956,1.7467
2957,1.0651
2958,0.67666
2959,0.49883
2960,0.42762
2961,0.45341
2962,0.94829
2963,1.6495
2964,1.8077
2965,1.6882
2966,1.59
2967,1.8357
2968,1.3928
2969,0.89156
2970,0.72645
2971,0.75402
2972,0.69837
2973,0.73933
2974,1.3545
2975,1.836
2976,2.019
2977,2.0858
2978,2.0887
2979,1.8363
2980,1.1356
2981,0.71052
2982,0.51221
2983,0.43403
2984,0.43504
2985,0.85215
2986,1.5891
2987,1.8085
2988,1.7033
2989,1.5899
2990,1.8106
2991,1.4766
2992,0.93537
2993,0.73414
2994,0.74664
2995,0.71613
2996,0.70111
2997,1.2665
2998,1.7972
2999,2.0041
3000,2.0803
3001,2.082
3002,1.9153
3003,1.2115
3004,0.74922
3005,0.53146
3006,0.44295
3007,0.42518
3008,0.76466
3009,1.5181
3010,1.8128
3011,1.7283
3012,1.6031
3013,1.775
3014,1.5621
3015,0.98317
3016,0.74161
3017,0.73458
3018,0.72674
3019,0.67125
3020,1.1747
3021,1.753
3022,1.9868
3023,2.0747
3024,2.0819
3025,1.9851
3026,1.2943
3027,0.79154
3028,0.5489
3029,0.44632
3030,0.41711
3031,0.6836
3032,1.4352
3033,1.8029
3034,1.7406
3035,1.6069
3036,1.7237
3037,1.6434
3038,1.0388
3039,0.75557
3040,0.72218
3041,0.74221
3042,0.65761
3043,1.0847
3044,1.7023
3045,1.9671
3046,2.0674
3047,2.0774
3048,2.0344
3049,1.3804
3050,0.83823
3051,0.57098
3052,0.45674
3053,0.41719
3054,0.61689
3055,1.3453
3056,1.7895
3057,1.7607
3058,1.6265
3059,1.6843
3060,1.7181
3061,1.0997
3062,0.77304
3063,0.7235
3064,0.75028
3065,0.65038
3066,0.9971
3067,1.645
3068,1.955
3069,2.0649
3070,2.0812
3071,2.0694
3072,1.4722
3073,0.88721
3074,0.58583
3075,0.46047
3076,0.41439
3077,0.55812
3078,1.2471
3079,1.7624
3080,1.7622
3081,1.6263
3082,1.6369
3083,1.7761
3084,1.1667
3085,0.8028
3086,0.73379
3087,0.76981
3088,0.66224
3089,0.92084
3090,1.5803
3091,1.9259
3092,2.0533
3093,2.0896
3094,2.0895
3095,1.5657
3096,0.94403
3097,0.6158
3098,0.47089
3099,0.41762
3100,0.51279
3101,1.1448
3102,1.7356
3103,1.7807
3104,1.6462
3105,1.6109
3106,1.8188
3107,1.239
3108,0.82618
3109,0.72603
3110,0.76669
3111,0.67052
3112,0.84824
3113,1.51
3114,1.898
3115,2.0427
3116,2.0877
3117,2.0947
3118,1.6598
3119,1.0041
3120,0.64718
3121,0.48712
3122,0.42399
3123,0.47838
3124,1.0428
3125,1.6965
3126,1.7986
3127,1.6716
3128,1.599
3129,1.84
3130,1.3166
3131,0.85695
3132,0.7238
3133,0.75803
3134,0.68108
3135,0.78525
3136,1.4321
3137,1.8678
3138,2.0311
3139,2.0878
3140,2.0923
3141,1.7538
3142,1.0699
3143,0.67767
3144,0.49674
3145,0.42784
3146,0.4517
3147,0.94134
3148,1.6456
3149,1.8037
3150,1.6836
3151,1.5877
3152,1.8336
3153,1.3982
3154,0.89581
3155,0.72943
3156,0.75656
3157,0.70167
3158,0.73732
3159,1.3482
3160,1.8336
3161,2.0191
3162,2.0844
3163,2.0868
3164,1.8415
3165,1.1408
3166,0.71321
3167,0.51536
3168,0.4363
3169,0.43526
3170,0.84609
3171,1.5846
3172,1.8303
3173,1.722
3174,1.5993
3175,1.8125
3176,1.4839
3177,0.93444
3178,0.71998
3179,0.72393
3180,0.70483
3181,0.69287
3182,1.2584
3183,1.7971
3184,2.0228
3185,2.0849
3186,2.0774
3187,1.9219
3188,1.217
3189,0.74365
3190,0.52455
3191,0.4405
3192,0.42379
3193,0.75796
3194,1.5146
3195,1.8007
3196,1.7159
3197,1.5961
3198,1.7679
3199,1.5654
3200,0.9886
3201,0.75136
3202,0.74459
3203,0.73551
3204,0.67421
3205,1.1705
3206,1.7489
3207,1.9901
3208,2.0777
3209,2.0879
3210,1.9805
3211,1.3287
3212,0.80225
3213,0.5477
3214,0.44465
3215,0.41756
3216,0.65396
3217,1.4035
3218,1.7903
3219,1.7321
3220,1.6007
3221,1.7038
3222,1.6711
3223,1.0621
3224,0.76837
3225,0.74291
3226,0.75799
3227,0.65969
3228,1.054
3229,1.6805
3230,1.963
3231,2.068
3232,2.0832
3233,2.0502
3234,1.4145
3235,0.8563
3236,0.5768
3237,0.45507
3238,0.41305
3239,0.59261
3240,1.3084
3241,1.7865
3242,1.7809
3243,1.6268
3244,1.6631
3245,1.7415
3246,1.1239
3247,0.77323
3248,0.71926
3249,0.75674
3250,0.65409
3251,0.96747
3252,1.6253
3253,1.9388
3254,2.0579
3255,2.0825
3256,2.0774
3257,1.5045
3258,0.9074
3259,0.60116
3260,0.46734
3261,0.41821
3262,0.54186
3263,1.2122
3264,1.7567
3265,1.777
3266,1.6435
3267,1.6335
3268,1.7955
3269,1.1915
3270,0.8082
3271,0.7226
3272,0.7597
3273,0.65866
3274,0.89138
3275,1.5564
3276,1.9158
3277,2.0489
3278,2.0863
3279,2.0912
3280,1.5994
3281,0.96488
3282,0.62673
3283,0.47703
3284,0.42121
3285,0.49985
3286,1.1086
3287,1.7229
3288,1.787
3289,1.658
3290,1.608
3291,1.8302
3292,1.2664
3293,0.83793
3294,0.72641
3295,0.76217
3296,0.67217
3297,0.82338
3298,1.4821
3299,1.8877
3300,2.0389
3301,2.0879
3302,2.0943
3303,1.6949
3304,1.0277
3305,0.65806
3306,0.49075
3307,0.42563
3308,0.46763
3309,1.005
3310,1.6787
3311,1.8024
3312,1.6771
3313,1.5946
3314,1.841
3315,1.3465
3316,0.87025
3317,0.72415
3318,0.7565
3319,0.6876
3320,0.76569
3321,1.4018
3322,1.8555
3323,2.0262
3324,2.0846
3325,2.091
3326,1.7873
3327,1.0955
3328,0.68848
3329,0.5032
3330,0.43071
3331,0.44445
3332,0.90524
3333,1.624
3334,1.8065
3335,1.6944
3336,1.5895
3337,1.8271
3338,1.4295
3339,0.91076
3340,0.73157
3341,0.75168
3342,0.70639
3343,0.72104
3344,1.3158
3345,1.8192
3346,2.013
3347,2.0834
3348,2.0874
3349,1.8733
3350,1.169
3351,0.7278
3352,0.52168
3353,0.43777
3354,0.42951
3355,0.81158
3356,1.5584
3357,1.8118
3358,1.7156
3359,1.5949
3360,1.7954
3361,1.515
3362,0.95564
3363,0.7346
3364,0.72774
3365,0.71661
3366,0.68476
3367,1.225
3368,1.7784
3369,1.9932
3370,2.0771
3371,2.0777
3372,1.9477
3373,1.2478
3374,0.76891
3375,0.54129
3376,0.44747
3377,0.4227
3378,0.72784
3379,1.4825
3380,1.8109
3381,1.7385
3382,1.6107
3383,1.7563
3384,1.6001
3385,1.0069
3386,0.74659
3387,0.72933
3388,0.73061
3389,0.66138
3390,1.133
3391,1.731
3392,1.9782
3393,2.0713
3394,2.0755
3395,2.0086
3396,1.3324
3397,0.81204
3398,0.55792
3399,0.44727
3400,0.41393
3401,0.65128
3402,1.3955
3403,1.7968
3404,1.7466
3405,1.6055
3406,1.6991
3407,1.6763
3408,1.0651
3409,0.76621
3410,0.7362
3411,0.75757
3412,0.6593
3413,1.0479
3414,1.6784
3415,1.9612
3416,2.0674
3417,2.084
3418,2.0531
3419,1.4196
3420,0.85923
3421,0.57966
3422,0.45869
3423,0.41539
3424,0.58987
3425,1.3034
3426,1.783
3427,1.7882
3428,1.6376
3429,1.6663
3430,1.7468
3431,1.1283
3432,0.77359
3433,0.71208
3434,0.74874
3435,0.64936
3436,0.9602
3437,1.6203
3438,1.9366
3439,2.0562
3440,2.0793
3441,2.0771
3442,1.5115
3443,0.91104
3444,0.59954
3445,0.46664
3446,0.41883
3447,0.53877
3448,1.2048
3449,1.7544
3450,1.774
3451,1.6432
3452,1.6312
3453,1.799
3454,1.1967
3455,0.80932
3456,0.72289
3457,0.76017
3458,0.65942
3459,0.88605
3460,1.5508
3461,1.9141
3462,2.0494
3463,2.0847
3464,2.0901
